# id	situacao_grupo_id	tipo_versao	versao_origem_id	validada	idioma	tipo	contexto	enunciado	fonte	subtipo	estado_inicial	transformacao	sinal_transformacao	estado_final	quantidade_1	quantidade_2	resultado	referido	referendo	valor_relativo	sinal_valor_relativo	termo_desconhecido	representacao_visual	observacoes	personagem_1	personagem_2	personagem_3	fragmento_texto_1	fragmento_texto_2	fragmento_texto_3	fragmento_texto_4	fragmento_texto_5	fragmento_texto_6	operacao_relacao	estado_intermediario	operacao_estado_transformacao	estado_inicial_parte1	estado_inicial_parte1_personagem	estado_inicial_parte2	estado_inicial_parte2_personagem
IN_COMPOSICAO_MEDIDAS_bonecas_850849839	SP_LEGADO_0034	traducao	PO_COMPOSICAO_MEDIDAS_bonecas_1023345945	false	en	COMPOSICAO_MEDIDAS	Bonecas	Lívia has 7 fofoletes and Deborah has 12 fofoletes. How many fofoletes do they have together?	auto_i18n						7	12	19					todo	DIAGRAMA_COMPOSICAO_COLECOES		Lígia	Debora	Fofoletes									
FR_COMPOSICAO_MEDIDAS_bonecas_465241089	SP_LEGADO_0034	traducao	PO_COMPOSICAO_MEDIDAS_bonecas_1023345945	false	fr	COMPOSICAO_MEDIDAS	Bonecas	Lívia a 7 fofoletes et Deborah en a 12. Combien de fofoletes ont-elles ensemble ?	auto_i18n						7	12	19					todo	DIAGRAMA_COMPOSICAO_COLECOES		Lígia	Debora	Fofoletes									
IN_COMPOSICAO_MEDIDAS_bolas_772649496	SP_LEGADO_0035	traducao	PO_COMPOSICAO_MEDIDAS_bolas_608460155	false	en	COMPOSICAO_MEDIDAS	Bolas	Paulo has 17 blue and red balls. If he has 11 blue balls, how many red balls does he have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_bolas_348238624	SP_LEGADO_0035	traducao	PO_COMPOSICAO_MEDIDAS_bolas_608460155	false	fr	COMPOSICAO_MEDIDAS	Bolas	Paulo a 17 boules bleues et rouges. S’il a 11 boules bleues, combien de boules rouges a-t-il ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_figurinhas_1890419465	SP_LEGADO_0036	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_374487832	false	en	COMPOSICAO_MEDIDAS	Figurinhas	Lucas has 19 Pokémon and Digimon stickers. If he has 6 Pokémon stickers, how many Digimon stickers does he have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_figurinhas_2046803813	SP_LEGADO_0036	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_374487832	false	fr	COMPOSICAO_MEDIDAS	Figurinhas	Lucas a 19 images de Pokémon et de Digimon. S’il a 6 images de Pokémon, combien d’images de Digimon a-t-il ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_roupas_1246602328	SP_LEGADO_0037	traducao	PO_COMPOSICAO_MEDIDAS_roupas_442246020	false	en	COMPOSICAO_MEDIDAS	Roupas	Ana received 2 red dresses and 5 yellow dresses at her birthday party. How many dresses did Ana receive in all?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_roupas_1255784669	SP_LEGADO_0037	traducao	PO_COMPOSICAO_MEDIDAS_roupas_442246020	false	fr	COMPOSICAO_MEDIDAS	Roupas	Ana a reçu 2 robes rouges et 5 robes jaunes à son anniversaire. Combien de robes a-t-elle reçues en tout ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_figurinhas_616379528	SP_LEGADO_0038	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_226496415	false	en	COMPOSICAO_MEDIDAS	Figurinhas	Paulo has 5 stickers. Luis has 7. How many stickers do Paulo and Luis have in all?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_figurinhas_249623966	SP_LEGADO_0038	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_226496415	false	fr	COMPOSICAO_MEDIDAS	Figurinhas	Paulo a 5 images. Luis en a 7. Combien d’images Paulo et Luis ont-ils en tout ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_ovos_1818506747	SP_LEGADO_0039	traducao	PO_COMPOSICAO_MEDIDAS_ovos_1660505712	false	en	COMPOSICAO_MEDIDAS	Ovos	In a box there are 12 eggs, and 3 of them arrived broken. How many whole eggs are in the box?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_ovos_1324100585	SP_LEGADO_0039	traducao	PO_COMPOSICAO_MEDIDAS_ovos_1660505712	false	fr	COMPOSICAO_MEDIDAS	Ovos	Dans une boîte, il y a 12 œufs, dont 3 sont cassés. Combien d’œufs entiers y a-t-il dans la boîte ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_chaves_283344669	SP_LEGADO_0040	traducao	PO_COMPOSICAO_MEDIDAS_chaves_1132344424	false	en	COMPOSICAO_MEDIDAS	Chaves	Adriana’s father has a key ring with 3 silver keys and 2 gold keys. What is the total number of keys on Adriana’s father’s key ring?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_chaves_990270459	SP_LEGADO_0040	traducao	PO_COMPOSICAO_MEDIDAS_chaves_1132344424	false	fr	COMPOSICAO_MEDIDAS	Chaves	Le père d’Adriana a un porte-clés avec 3 clés en argent et 2 clés en or. Quel est le nombre total de clés sur le porte-clés ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_bolas_1005052995	SP_LEGADO_0041	traducao	PO_COMPOSICAO_MEDIDAS_bolas_973887513	false	en	COMPOSICAO_MEDIDAS	Bolas	Alex has a box with 80 marbles. 30 marbles are green and the others are blue. How many marbles are blue?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_bolas_211394549	SP_LEGADO_0041	traducao	PO_COMPOSICAO_MEDIDAS_bolas_973887513	false	fr	COMPOSICAO_MEDIDAS	Bolas	Alex a une boîte avec 80 billes. 30 billes sont vertes et les autres sont bleues. Combien de billes sont bleues ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_album_1451277578	SP_LEGADO_0042	traducao	PO_COMPOSICAO_MEDIDAS_album_660919521	false	en	COMPOSICAO_MEDIDAS	Álbum	Yuri had 2 albums with 20 stickers in all. If one album had 8 stickers, how many stickers will the other have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_album_378821465	SP_LEGADO_0042	traducao	PO_COMPOSICAO_MEDIDAS_album_660919521	false	fr	COMPOSICAO_MEDIDAS	Álbum	Yuri avait 2 albums avec 20 images au total. Si un album avait 8 images, combien l’autre en aura-t-il ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_bonecas_780627628	SP_LEGADO_0043	traducao	PO_COMPOSICAO_MEDIDAS_bonecas_1713336345	false	en	COMPOSICAO_MEDIDAS	Bonecas	Joana has 10 dolls, and her sister has 5. How many dolls do the two sisters have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_bonecas_9931918	SP_LEGADO_0043	traducao	PO_COMPOSICAO_MEDIDAS_bonecas_1713336345	false	fr	COMPOSICAO_MEDIDAS	Bonecas	Joana a 10 poupées et sa sœur en a 5. Combien de poupées les deux sœurs ont-elles ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_cadeiras_1510275207	SP_LEGADO_0044	traducao	PO_COMPOSICAO_MEDIDAS_cadeiras_1517400475	false	en	COMPOSICAO_MEDIDAS	Cadeiras	In a classroom there are 30 chairs, and 5 are broken. How many can be used by the students?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_cadeiras_293587561	SP_LEGADO_0044	traducao	PO_COMPOSICAO_MEDIDAS_cadeiras_1517400475	false	fr	COMPOSICAO_MEDIDAS	Cadeiras	Dans une salle de classe, il y a 30 chaises et 5 sont cassées. Combien peuvent être utilisées par les élèves ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_cordao_2083793557	SP_LEGADO_0045	traducao	PO_COMPOSICAO_MEDIDAS_cordao_1169143305	false	en	COMPOSICAO_MEDIDAS	Cordão	On a cord there are 7 blue beads and 3 white beads. How many beads are there in all on the cord?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_cordao_490826164	SP_LEGADO_0045	traducao	PO_COMPOSICAO_MEDIDAS_cordao_1169143305	false	fr	COMPOSICAO_MEDIDAS	Cordão	Sur un cordon, il y a 7 perles bleues et 3 perles blanches. Combien de perles y a-t-il en tout ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_roupas_1101572243	SP_LEGADO_0046	traducao	PO_COMPOSICAO_MEDIDAS_roupas_1048926934	false	en	COMPOSICAO_MEDIDAS	Roupas	Natália keeps 3 skirts in one drawer and 7 in another drawer. How many skirts does Natália have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_roupas_1745747488	SP_LEGADO_0046	traducao	PO_COMPOSICAO_MEDIDAS_roupas_1048926934	false	fr	COMPOSICAO_MEDIDAS	Roupas	Natália garde 3 jupes dans un tiroir et 7 dans un autre. Combien de jupes a-t-elle ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_borrachas_171104703	SP_LEGADO_0047	traducao	PO_COMPOSICAO_MEDIDAS_borrachas_327293879	false	en	COMPOSICAO_MEDIDAS	Borrachas	Marina has 4 blue erasers, 3 yellow erasers, 2 green erasers and 5 red erasers. How many erasers does Marina have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_borrachas_1372248110	SP_LEGADO_0047	traducao	PO_COMPOSICAO_MEDIDAS_borrachas_327293879	false	fr	COMPOSICAO_MEDIDAS	Borrachas	Marina a 4 gommes bleues, 3 jaunes, 2 vertes et 5 rouges. Combien de gommes a-t-elle ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_frutas_1085731845	SP_LEGADO_0048	traducao	PO_COMPOSICAO_MEDIDAS_frutas_106233865	false	en	COMPOSICAO_MEDIDAS	Frutas	In a basket there are 7 oranges and 8 bananas. How many fruits were in the basket?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_frutas_622221028	SP_LEGADO_0048	traducao	PO_COMPOSICAO_MEDIDAS_frutas_106233865	false	fr	COMPOSICAO_MEDIDAS	Frutas	Dans un panier, il y a 7 oranges et 8 bananes. Combien de fruits y avait-il dans le panier ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPOSICAO_MEDIDAS_roupas_1270014262	SP_LEGADO_0049	traducao	PO_COMPOSICAO_MEDIDAS_roupas_837703985	false	en	COMPOSICAO_MEDIDAS	Roupas	I bought 2 dresses and received 2 blouses. How many pieces of clothing do I have?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
FR_COMPOSICAO_MEDIDAS_roupas_1808097953	SP_LEGADO_0049	traducao	PO_COMPOSICAO_MEDIDAS_roupas_837703985	false	fr	COMPOSICAO_MEDIDAS	Roupas	J’ai acheté 2 robes et reçu 2 chemisiers. Combien de vêtements ai-je ?	auto_i18n														DIAGRAMA_COMPOSICAO_COLECOES													
IN_COMPARACAO_MEDIDAS_bolas_1388429065	SP_LEGADO_0050	traducao	PO_COMPARACAO_MEDIDAS_bolas_487868670	true	en	COMPARACAO_MEDIDAS	Bolas	Paulo has 6 balls. José has 8 more balls than Paulo. How many balls does José have?	auto_i18n									6	14	8	positivo	referendo	COMPARACAO_MEDIDAS	testando a curadoria	Paulo	José										
FR_COMPARACAO_MEDIDAS_bolas_642715490	SP_LEGADO_0050	traducao	PO_COMPARACAO_MEDIDAS_bolas_487868670	true	fr	COMPARACAO_MEDIDAS	Bolas	Paulo a 6 balles. José a 8 balles de plus que Paulo. Combien de balles José a-t-il ?	auto_i18n									6	14	8	positivo	referendo	COMPARACAO_MEDIDAS	testando a curadoria	Paulo	José										
IN_COMPARACAO_MEDIDAS_carrinhos_680661635	SP_LEGADO_0051	traducao	PO_COMPARACAO_MEDIDAS_carrinhos_1292854684	false	en	COMPARACAO_MEDIDAS	Carrinhos	Marcus and Jardel collect miniature cars. Marcus has 23 cars and Jardel has 11 cars. How many fewer cars does Jardel have?	auto_i18n									23	11	-12	negativo	valor_relativo	COMPARACAO_MEDIDAS		Marcus	Jardel	Carrinhos									
FR_COMPARACAO_MEDIDAS_carrinhos_2108625552	SP_LEGADO_0051	traducao	PO_COMPARACAO_MEDIDAS_carrinhos_1292854684	false	fr	COMPARACAO_MEDIDAS	Carrinhos	Marcus et Jardel collectionnent des petites voitures. Marcus en a 23 et Jardel en a 11. Combien de petites voitures Jardel a-t-il de moins ?	auto_i18n									23	11	-12	negativo	valor_relativo	COMPARACAO_MEDIDAS		Marcus	Jardel	Carrinhos									
IN_COMPARACAO_MEDIDAS_dinheiro_74721514	SP_LEGADO_0052	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_667564143	false	en	COMPARACAO_MEDIDAS	Dinheiro	Ingrid has 12 reais more than Ligianne. If Ligianne has 27 reais, how many reais does Ingrid have?	auto_i18n									27	39	12	positivo	referendo	COMPARACAO_MEDIDAS		Ligianne	Ingrid	Reais									
FR_COMPARACAO_MEDIDAS_dinheiro_1566253774	SP_LEGADO_0052	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_667564143	false	fr	COMPARACAO_MEDIDAS	Dinheiro	Ingrid a 12 reais de plus que Ligianne. Si Ligianne a 27 reais, combien de reais Ingrid a-t-elle ?	auto_i18n									27	39	12	positivo	referendo	COMPARACAO_MEDIDAS		Ligianne	Ingrid	Reais									
IN_COMPARACAO_MEDIDAS_cds_2006555005	SP_LEGADO_0053	traducao	PO_COMPARACAO_MEDIDAS_cds_1222854862	false	en	COMPARACAO_MEDIDAS	CDs	Jammes has 17 CDs. She has 12 CDs fewer than Gisele. How many CDs does Gisele have?	auto_i18n									29	17	12	negativo	referido	COMPARACAO_MEDIDAS		Gisele	Jammes	Cds									
FR_COMPARACAO_MEDIDAS_cds_268242115	SP_LEGADO_0053	traducao	PO_COMPARACAO_MEDIDAS_cds_1222854862	false	fr	COMPARACAO_MEDIDAS	CDs	Jammes a 17 CD. Elle a 12 CD de moins que Gisele. Combien de CD Gisele a-t-elle ?	auto_i18n									29	17	12	negativo	referido	COMPARACAO_MEDIDAS		Gisele	Jammes	Cds									
IN_COMPARACAO_MEDIDAS_dinheiro_414982151	SP_LEGADO_0054	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_2123535490	false	en	COMPARACAO_MEDIDAS	Dinheiro	Claudia has 15 reais. She has 7 reais more than Joana. How many reais does Joana have?	auto_i18n									8	15	7	positivo	referido	COMPARACAO_MEDIDAS		Joana	Cláudia	Reais									
FR_COMPARACAO_MEDIDAS_dinheiro_1582050380	SP_LEGADO_0054	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_2123535490	false	fr	COMPARACAO_MEDIDAS	Dinheiro	Claudia a 15 reais. Elle a 7 reais de plus que Joana. Combien de reais Joana a-t-elle ?	auto_i18n									8	15	7	positivo	referido	COMPARACAO_MEDIDAS		Joana	Cláudia	Reais									
IN_COMPARACAO_MEDIDAS_dinheiro_1211292523	SP_LEGADO_0055	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_1527166754	false	en	COMPARACAO_MEDIDAS	Dinheiro	Claudenice has 14 reais less than Nádia. Nádia has 27 reais. How many reais does Claudenice have?	auto_i18n									27	13	14	negativo	referendo	COMPARACAO_MEDIDAS		Nadia	Claudenice	Reais									
FR_COMPARACAO_MEDIDAS_dinheiro_1556037952	SP_LEGADO_0055	traducao	PO_COMPARACAO_MEDIDAS_dinheiro_1527166754	false	fr	COMPARACAO_MEDIDAS	Dinheiro	Claudenice a 14 reais de moins que Nádia. Nádia a 27 reais. Combien de reais Claudenice a-t-elle ?	auto_i18n									27	13	14	negativo	referendo	COMPARACAO_MEDIDAS		Nadia	Claudenice	Reais									
IN_COMPOSICAO_TRANSFORMACOES_bolas_1019033918	SP_LEGADO_0056	traducao	PO_COMPOSICAO_TRANSFORMACOES_bolas_509261012	false	en	COMPOSICAO_TRANSFORMACOES	Bolas	João played 2 marble games. In the second game he won 12 marbles. At the end of the two games he had won 22. How many marbles did he win in the first game?	auto_i18n						+10	+12	+22					transformacao_1	COMPOSICAO_TRANSFORMACOES		bila	bila	bila							soma		soma
FR_COMPOSICAO_TRANSFORMACOES_bolas_1696962596	SP_LEGADO_0056	traducao	PO_COMPOSICAO_TRANSFORMACOES_bolas_509261012	false	fr	COMPOSICAO_TRANSFORMACOES	Bolas	João a joué 2 parties de billes. Dans la deuxième, il a gagné 12 billes. À la fin des deux parties, il en avait gagné 22. Combien de billes a-t-il gagnées dans la première partie ?	auto_i18n						+10	+12	+22					transformacao_1	COMPOSICAO_TRANSFORMACOES		bila	bila	bila							soma		soma
IN_COMPOSICAO_TRANSFORMACOES_bolas_350164452	SP_LEGADO_0057	traducao	PO_COMPOSICAO_TRANSFORMACOES_bolas_255637227	false	en	COMPOSICAO_TRANSFORMACOES	Bolas	João played 2 marble games. In the second game he won 12 marbles. At the end of the two games he had lost 5. How many marbles did he lose in the first game?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
FR_COMPOSICAO_TRANSFORMACOES_bolas_1060854845	SP_LEGADO_0057	traducao	PO_COMPOSICAO_TRANSFORMACOES_bolas_255637227	false	fr	COMPOSICAO_TRANSFORMACOES	Bolas	João a joué 2 parties de billes. Dans la deuxième, il a gagné 12 billes. À la fin des deux parties, il en avait perdu 5. Combien de billes a-t-il perdues dans la première partie ?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
IN_COMPOSICAO_TRANSFORMACOES_figurinhas_298753118	SP_LEGADO_0058	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_2105853102	false	en	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel received 12 Pokémon stickers from João through Antônio. Later Manuel received 5 more stickers from Aninha. How many stickers did Manuel receive in all?	auto_i18n						+12	+5	17					transformacao_resultante	COMPOSICAO_TRANSFORMACOES		figurinhas	figurinhas	figurinhas									
FR_COMPOSICAO_TRANSFORMACOES_figurinhas_1095325411	SP_LEGADO_0058	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_2105853102	false	fr	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel a reçu 12 images de Pokémon de João par Antônio. Plus tard, Manuel a reçu 5 images de plus d’Aninha. Combien d’images Manuel a-t-il reçues en tout ?	auto_i18n						+12	+5	17					transformacao_resultante	COMPOSICAO_TRANSFORMACOES		figurinhas	figurinhas	figurinhas									
IN_COMPOSICAO_TRANSFORMACOES_figurinhas_441164035	SP_LEGADO_0059	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_2122435050	false	en	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel received 12 Pokémon stickers from João through Antônio. Later Manuel lost 5 stickers to Aninha. How many stickers did Manuel gain in all?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
FR_COMPOSICAO_TRANSFORMACOES_figurinhas_570107934	SP_LEGADO_0059	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_2122435050	false	fr	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel a reçu 12 images de Pokémon de João par Antônio. Plus tard, Manuel a perdu 5 images contre Aninha. Combien d’images Manuel a-t-il gagnées en tout ?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
IN_COMPOSICAO_TRANSFORMACOES_figurinhas_1625324242	SP_LEGADO_0060	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_1706006252	false	en	COMPOSICAO_TRANSFORMACOES	Figurinhas	In a first game Maria lost 7 stickers. At the end of the second game she had won 4 stickers in all. How many stickers did she win in the second game?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
FR_COMPOSICAO_TRANSFORMACOES_figurinhas_2013338332	SP_LEGADO_0060	traducao	PO_COMPOSICAO_TRANSFORMACOES_figurinhas_1706006252	false	fr	COMPOSICAO_TRANSFORMACOES	Figurinhas	Dans une première partie, Maria a perdu 7 images. À la fin de la deuxième partie, elle avait gagné 4 images en tout. Combien d’images a-t-elle gagnées dans la deuxième partie ?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
IN_COMPOSICAO_TRANSFORMACOES_pontuacao_1786249653	SP_LEGADO_0061	traducao	PO_COMPOSICAO_TRANSFORMACOES_pontuacao_1210867056	false	en	COMPOSICAO_TRANSFORMACOES	Pontuação	In a game, Paulo won 8 points in the first round and lost 3 points in the second. What was the total change in his score?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
FR_COMPOSICAO_TRANSFORMACOES_pontuacao_761613629	SP_LEGADO_0061	traducao	PO_COMPOSICAO_TRANSFORMACOES_pontuacao_1210867056	false	fr	COMPOSICAO_TRANSFORMACOES	Pontuação	Dans un jeu, Paulo a gagné 8 points au premier tour et a perdu 3 points au deuxième. Quelle a été la transformation totale de son score ?	auto_i18n														COMPOSICAO_TRANSFORMACOES													
IN_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_chocolates_1699321159	SP_LEGADO_0062	traducao	PO_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_chocolates_1269597383	false	en	COMPOSICAO_TRANSFORMACOES	Chocolates	Geisa had a box with 25 chocolates. She ate 2 yesterday and 5 today. How many chocolates does she still have?	auto_i18n		25			16	-2	-5	3					estado_final	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS		chocolates	chocolates	chocolates							subtracao	22	
FR_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_chocolates_450698522	SP_LEGADO_0062	traducao	PO_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_chocolates_1269597383	false	fr	COMPOSICAO_TRANSFORMACOES	Chocolates	Geisa avait une boîte avec 25 chocolats. Elle en a mangé 2 hier et 5 aujourd’hui. Combien de chocolats lui reste-t-il ?	auto_i18n		25			16	-2	-5	3					estado_final	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS		chocolates	chocolates	chocolates							subtracao	22	
IN_TRANSFORMACAO_RELACAO_bonecas_1433474852	SP_LEGADO_0063	traducao	PO_TRANSFORMACAO_RELACAO_bonecas_620955739	false	en	TRANSFORMACAO_RELACAO	Bonecas	Julia has 3 more dolls than Maria. Maria’s mother bought 5 more dolls for her. How many more dolls did Maria have than Julia?	auto_i18n		+3	5	positivo	+2								relacao_final	TRANSFORMACAO_RELACAO		Bonecas	Maria	Julia							subtracao		
FR_TRANSFORMACAO_RELACAO_bonecas_405276910	SP_LEGADO_0063	traducao	PO_TRANSFORMACAO_RELACAO_bonecas_620955739	false	fr	TRANSFORMACAO_RELACAO	Bonecas	Julia a 3 poupées de plus que Maria. La mère de Maria lui a acheté 5 poupées de plus. Combien de poupées Maria a-t-elle de plus que Julia ?	auto_i18n		+3	5	positivo	+2								relacao_final	TRANSFORMACAO_RELACAO		Bonecas	Maria	Julia							subtracao		
IN_TRANSFORMACAO_RELACAO_figurinhas_1241847048	SP_LEGADO_0064	traducao	PO_TRANSFORMACAO_RELACAO_figurinhas_1283157032	false	en	TRANSFORMACAO_RELACAO	Figurinhas	Ana has 5 more stickers than Bia. Then Ana received 4 more stickers. How many more stickers did Ana have than Bia after that?	auto_i18n		+5	4	positivo	+9								relacao_final	TRANSFORMACAO_RELACAO		figurinhas	figurinhas	figurinhas									
FR_TRANSFORMACAO_RELACAO_figurinhas_491362201	SP_LEGADO_0064	traducao	PO_TRANSFORMACAO_RELACAO_figurinhas_1283157032	false	fr	TRANSFORMACAO_RELACAO	Figurinhas	Ana a 5 images de plus que Bia. Ensuite, Ana a reçu 4 images de plus. Combien d’images de plus Ana a-t-elle alors que Bia ?	auto_i18n		+5	4	positivo	+9								relacao_final	TRANSFORMACAO_RELACAO		figurinhas	figurinhas	figurinhas									
IN_COMPOSICAO_RELACOES_dinheiro_1274013472	SP_LEGADO_0065	traducao	PO_COMPOSICAO_RELACOES_dinheiro_161113042	false	en	COMPOSICAO_RELACOES	Dinheiro	Carlos has 7 reais more than João. João has 2 reais less than Pedro. What is the relation between Carlos’s amount and Pedro’s amount?	auto_i18n						+7	-2	5					relacao_resultante	COMPOSICAO_RELACOES		Reais	Reais	Reais									
FR_COMPOSICAO_RELACOES_dinheiro_1876731889	SP_LEGADO_0065	traducao	PO_COMPOSICAO_RELACOES_dinheiro_161113042	false	fr	COMPOSICAO_RELACOES	Dinheiro	Carlos a 7 reais de plus que João. João a 2 reais de moins que Pedro. Quelle est la relation entre la somme de Carlos et celle de Pedro ?	auto_i18n						+7	-2	5					relacao_resultante	COMPOSICAO_RELACOES		Reais	Reais	Reais									
IN_COMPOSICAO_RELACOES_idades_803396257	SP_LEGADO_0066	traducao	PO_COMPOSICAO_RELACOES_idades_642701604	false	en	COMPOSICAO_RELACOES	Idades	Maria is 4 years older than João. João is 2 years older than Carla. What is the age difference between Maria and Carla?	auto_i18n						+4	+2	6					relacao_resultante	COMPOSICAO_RELACOES		anos	anos								soma		
FR_COMPOSICAO_RELACOES_idades_1667173613	SP_LEGADO_0066	traducao	PO_COMPOSICAO_RELACOES_idades_642701604	false	fr	COMPOSICAO_RELACOES	Idades	Maria a 4 ans de plus que João. João a 2 ans de plus que Carla. Quelle est la différence d’âge entre Maria et Carla ?	auto_i18n						+4	+2	6					relacao_resultante	COMPOSICAO_RELACOES		anos	anos								soma		
